tweet_id|class_pos|class_both|tweet_word_list|tweet_cmplt|class_annotated
935435488294346753|"['environment']"|"['environment']"|"['snow', 'fort', 'time', 'big', 'snow', 'storm', 'everybody', 'get', 'indoors']"|'Snow fort time!! Just before the big snow storm and everybody had to get indoors 😊… https://t.co/ubKlVMxYwr'|"['not_applicable']"
935393480095842304|"['safety_security']"|"['environment']"|"['charged', 'vandalism', 'arrestable', 'offence', 'stuck', 'two', 'pi']"|'RT @kixes: .@jolovanwham is being charged for vandalism—an “arrestable and non-bailable” offence—for having stuck these two pi… '|"['safety_security']"
935384684778872832|"['not_applicable']"|"['not_applicable']"|"['nigga', 'thought', 'ceen', 'ghost', 'last', 'pic']"|'RT @YPC6lacc: Nigga I thought I ceen a ghost in the last pic😂😂😂😂😂😂 https://t.co/FSliTUnvEC'|"['not_applicable']"
935325067914780673|"['not_applicable']"|"['not_applicable']"|"['mars', 'sky', 'opposite', 'earth', 'blue', 'sunrise', 'sunset', 'red', 'day']"|'RT @elonmusk: Mars sky is the opposite of Earth Blue sunrise and sunset Red during the day https://t.co/RjmSZ98bCz'|"['not_applicable']"
935479911585783809|"['not_applicable']"|"['health']"|"['yup', 'thats', 'always', 'getting', 'shit']"|"Yup thats why I'm always getting myself into shit. https://t.co/YwipqRxrO2"|"['not_applicable']"
935449162220429313|"['health']"|"['health']"|"['q', 'feel', 'today', 'waking', 'cy', 'really', 'tired', 'drank', 'bit', 'yesterday', 'since', 'birthday', 'se']"|'RT @byunificial: Q. How did you feel today waking up? CY: I was really tired... I drank a bit yesterday since it was my birthday. Se… '|"['not_applicable']"
935371731513917440|"['not_applicable']"|"['not_applicable']"|"['shilla', 'beauty', 'concert', 'red', 'velvet', 'irene']"|'RT @liewhongwoon_: 171124 Shilla Beauty Concert 3P Red Velvet Irene #RedVelvet #레드벨벳 #아이린 https://t.co/6XQNVlmSxW'|"['not_applicable']"
935336253658054656|"['social_relations']"|"['social_relations']"|"['japan', 'detects', 'radio', 'signals', 'pointing', 'possible', 'north', 'korea', 'missile', 'test', 'source']"|'RT @ChannelNewsAsia: Japan detects radio signals pointing to possible North Korea missile test: Source https://t.co/7Tc7znIoaI https://t.co…'|"['social_relations']"
935348814424301568|"['not_applicable']"|"['not_applicable']"|"['metrics', 'monitoring', 'chatbot', 'performance', 'via']"|'RT @debbiediscovers: 7 metrics for monitoring your chatbot’s performance https://t.co/WFFLWXLWza via @VentureBeat #ChatBot #Analytics'|"['not_applicable']"
935468251685048320|"['not_applicable']"|"['not_applicable']"|"['present', 'todoroki', 'wardrobe', 'consists', 'grandpa', 'sweaters', 'know', 'still', 'make', 'work', 'shou']"|"'RT @perdizzion: i present to you: todoroki ""my wardrobe consists of grandpa sweaters only but i know i can still make it work"" shou… '"|"['not_applicable']"
935451129575608320|"['meaning_in_life']"|"['health']"|"['uhm', 'hello', 'need', 'report', 'something', 'attacked', 'allowed']"|RT @toabeans: uhm hello 911 i need to report something. i'm being attacked???? WHO ALLOWED THEM?????? https://t.co/OwZxduRFhS|"['not_applicable']"
935413733429534721|"['not_applicable']"|"['health']"|"['hi', 'reece', 'sorry', 'hear', 'please', 'dm', 'booking', 'reference', 'look', 'maye']"|"'@reecemcdonald93 Hi Reece, I’m sorry to hear about this. Could you please DM your booking reference so I can look into this for you? - Maye'"|"['not_applicable']"
935348708782227457|"['not_applicable']"|"['achievement']"|"['rhapsody', 'every', 'melody', 'timeless', 'toinks', 'maymay', 'entrata']"|'A rhapsody for you and me And every melody is timeless  @mor1019 #MORPinoyBiga10  TOINKS by Maymay Entrata'|"['not_applicable']"
935334572807426048|"['meaning_in_life']"|"['health']"|"['released', 'two', 'seas', 'meeting', 'side', 'side', 'barrier', 'neither', 'transgresses']"|"'RT @Alhamdhulillaah: He released two seas, meeting side by side   Between them is a barrier so neither of them transgresses  So which of… '"|"['not_applicable']"
935447604757905408|"['not_applicable']"|"['not_applicable']"|"['friends', 'friend', 'toxic', 'britney', 'spears', 'even', 'good']"|'RT @brokeangeI: me: i have 9 friends  friend: toxic by britney spears isn’t even that good  me: https://t.co/N2FDcmGbm6|"['not_applicable']"
935386735495692288|"['health']"|"['health']"|"['still', 'packing', 'mess', 'idolicious', 'school', 'done']"|'Still packing up my mess from idolicious... What has school done to me \U0001f923|"['not_applicable']"
935332637530607617|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935323049880010752|"['not_applicable']"|"['not_applicable']"|"['anything', 'bro', 'stellar', 'work']"|"'@TRodriguesMusic @ocremix Anything bro, you did stellar work.'"|"['not_applicable']"
935366094814027777|"['safety_security']"|"['health']"|"['way', 'yoongi', 'runs', 'never', 'fails', 'amuse']"|'RT @kitkatpjm: the way yoongi runs never fails to amuse me https://t.co/9pcyLs9rcc'|"['not_applicable']"
935428798593490944|"['not_applicable']"|"['not_applicable']"|"['per', 'hour', 'karaoke', 'playlist', 'ktv', 'sembawang', 'cc', 'west', 'coast', 'cc', 'cheaper', 'teo', 'heng', 'darts', 'mach']"|RT @gluttonivore: $3.50 per hour karaoke at Playlist KTV (Sembawang CC and West Coast CC)! Cheaper than Teo Heng 🤑 There's darts mach… |"['not_applicable']"
935333349278695425|"['not_applicable']"|"['health']"|"['nothing', 'years', 'bot', 'move', 'fast', 'need', 'strobe', 'light', 'see', 'sweet', 'dreams']"|"'RT @elonmusk: This is nothing. In a few years, that bot will move so fast you’ll need a strobe light to see it. Sweet dreams… https://t.co/…'"|"['achievement']"
935364767622905856|"['health']"|"['health']"|"['hmm', 'triggered', 'sekejap', 'bc', 'honestly', 'wear', 'makeup', 'boost', 'confidence', 'level']"|'RT @Eyrx: Hmm triggered sekejap bc i honestly wear makeup to boost my confidence level 😭😭😭😭 https://t.co/bNNgiUkCpJ'|"['meaning_in_life']"
935346224030408705|"['economics']"|"['health']"|"['wud', 'still', 'largest', 'economy', 'say', 'countries', 'get', 'smart', 'losin']"|'@LubbaMc @Olaekun @Chu_Bama Wud it still be the 4th largest economy...if say other countries get smart at not losin… https://t.co/8bL1xObmy9|"['economics']"
935356287788859393|"['health']"|"['environment']"|"['craving', 'nasi', 'sambal', 'goreng', 'worry', 'go', 'woodlands', 'open', 'till', 'daily', 'except', 'mo']"|'RT @justrantx: 2am and you craving for Nasi Sambal Goreng? Don’t worry! Go to woodlands 😉 open from 12am till 1pm daily (except Mo… '|"['not_applicable']"
935333296128458752|"['politics']"|"['environment']"|"['antarctica', 'campaign', 'ft', 'myungsoo', 'cr']"|"'RT @StayWithYouL: ""2041 Antarctica"" Campaign (ft. Myungsoo) 💕💕💕 Cr. hooxi_official  https://t.co/YGp7K9Wxeh https://t.co/SsUgjpYbmY'"|"['environment']"
935418547236306944|"['not_applicable']"|"['not_applicable']"|"['talking', 'members', 'sending', 'birthday', 'wishes', 'even', 'including', 'time', 'sent', 'baekhyun', 'fast']"|'RT @qtpiebyunbaek: Talking about the members sending him birthday wishes even including the time they sent it!!! Baekhyun was the fast… '|"['not_applicable']"
935461781866135552|"['not_applicable']"|"['health']"|"['got', 'chanyeol', 'say', 'shout', 'always', 'chanyeol', 'side', '항상찬열이편', 'really', 'cut']"|"'RT @qtpiebyunbaek: EXO-Ls got Chanyeol to say ""1! 2! 3!"" so they could shout ""Always!! On!! Chanyeol\'s side!!! (항상찬열이편)"" (It was really cut…'"|"['not_applicable']"
935433071758860288|"['not_applicable']"|"['not_applicable']"|"['added', 'video', 'playlist', 'currying', 'groovy', 'programming']"|'I added a video to a @YouTube playlist https://t.co/t3ZqbzghKz Currying in Groovy Programming '|"['not_applicable']"
935388808501125126|"['not_applicable']"|"['not_applicable']"|"['fancam', 'chanyeol', 'arriving', 'smtown', 'coex', 'artium', 'birthday', 'party', 'cr', 'guguosh']"|'RT @EXOGlobal: [FANCAM] 171128 @weareoneEXO #EXO Chanyeol arriving at SMTOWN COEX Artium for his Birthday Party  Cr. guguosh https://t.co/z…'|"['not_applicable']"
935422872876490752|"['achievement']"|"['health']"|"['form', 'doctors', 'monitor', 'n', 'foster', 'trust', 'u', 'agency', 'approved', 'digital', 'pill', 'abilify', 'mycite', 'designe']"|"'In a form doctors can monitor n foster more trust,#U.S. agency has approved a digital pill -Abilify MyCite, designe… https://t.co/pq2A8Mj5LQ'"|"['not_applicable']"
935426477192916992|"['not_applicable']"|"['not_applicable']"|"['twitter', 'asked', 'apply', 'online', 'thanks']"|"@kageman @abhishekaggy He's not on twitter, have asked him to apply online. Thanks."|"['not_applicable']"
935441446735306753|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935412308154699776|"['health']"|"['health']"|"['sleepovers', 'slept', 'pull', 'couch', 'blankets', 'pillows', 'wake', 'pancakes', 'waffles', 'sl']"|'RT @TinderDad: Sleepovers in 2007: slept on a pull out couch with 4 blankets &amp; 12 pillows. You wake up to pancakes &amp; waffles.   Sl… '|"['not_applicable']"
935463428616986624|"['not_applicable']"|"['not_applicable']"|"['feed', 'goals', 'pak', 'maymayloves', 'broadwaygems']"|'@maywardiamond29 Feed goals !! pak!    MAYMAYLoves BroadwayGems'|"['not_applicable']"
935324941796261888|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935384234616688641|"['not_applicable']"|"['health']"|"['matter', 'long', 'takes', 'never', 'stop', 'believe']"|"'RT @mylovliving: No matter how long it takes, never stop doing what you believe in'"|"['meaning_in_life']"
935413247200473088|"['health']"|"['health']"|"['climbing', 'plant', 'peeling', 'side', 'building']"|'RT @OCDthings: Climbing plant peeling off the side of a building... https://t.co/S662sd00bI'|"['not_applicable']"
935369444376829952|"['not_applicable']"|"['not_applicable']"|"['omg', 'ellen', 'bts', 'emojis', 'app', 'cutest', 'emojis', 'ever', 'seen']"|RT @Koreaboo: OMG Ellen has BTS emojis on her app now and they are the cutest emojis we've ever seen 😱 ❤️ #BTSxELLEN #BTSARMY… |"['not_applicable']"
935388908862439424|"['not_applicable']"|"['not_applicable']"|"['today', 'run', 'bts', 'ep', 'kst']"|'RT @Bulletproof_SG: [TODAY] Run BTS! 2017 - EP.29 @ 9PM KST #방탄소년단 @BTS_twt https://t.co/fTwzb73zrf'|"['not_applicable']"
935367494339928064|"['health']"|"['health']"|"['look', 'tear', 'edge', 'lashes', 'said', 'keep', 'fighting', 'heart']"|'RT @itsdestiny_love: look at that tear on the edge of her lashes.. when she said keep fighting.. my heart https://t.co/v6pJUxBrvD'|"['health']"
935458233086492672|"['health']"|"['health']"|"['wearing', 'proper', 'fitted', 'clothes', 'lately', 'rather', 'usual', 'sized', 'ones', 'feel', 'mo']"|RT @Coup_Of_Hannie: Seungcheol's been wearing more proper fitted clothes lately rather than his usual 6XL sized ones... Does he feel mo… |"['not_applicable']"
935322827926003713|"['safety_security']"|"['health']"|"['last', 'hours', 'mama', 'voting', 'working', 'hard', 'past', 'month', 'ups', 'downs', 'survived']"|"RT @qtpiebyunbaek: [LAST 24 HOURS OF MAMA VOTING]  We've been working hard for the past month, ups and downs, we've survived them all.… "|"['not_applicable']"
935480915773472768|"['health']"|"['health']"|"['broke', 'sperm', 'donation', 'eggs', 'bone', 'marrow', 'breast', 'milk', 'ounce', 'hair', 'price']"|"'RT @Georgesketch: Are you broke?  Sperm - $100/donation Eggs - $8,000 Bone marrow - $3,000 Breast milk - $1-2/ounce Hair - Price:\xa0$10… '"|"['not_applicable']"
935377120133505024|"['not_applicable']"|"['not_applicable']"|"['nah', 'still', 'finessed', 'dumb', 'ass', 'second', 'verse']"|'RT @supFrostt: Nah he still on he just finessed this dumb ass 200k for a 45 second verse https://t.co/VfeZxO33F8|"['not_applicable']"
935311995867316224|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935357348087865345|"['not_applicable']"|"['not_applicable']"|"['move', 'im', 'still', 'love', 'w', 'u']"|'RT @Medyomaldito: how can i move on when im still in love w u'|"['social_relations']"
935455742802489347|"['not_applicable']"|"['not_applicable']"|"['wwii', 'csgo', 'grand', 'final', 'nip', 'vs', 'faze']"|'RT @BaBaGamingEU: WWII &amp; CSGO Grand Final...NiP vs. FaZe  https://t.co/ogV2FwxldE  @Riggyy_  @SupStreamers @ImLiveRT @TwitchSharer… '|"['not_applicable']"
935413016778170368|"['not_applicable']"|"['not_applicable']"|"['answer', 'social', 'recommendation', 'apps', 'mostly', 'apps', 'almost', 'always', 'fail']"|"'My @quora answer to ""Why do social recommendation apps, mostly O2O apps, almost always fail?"" https://t.co/xP0NCOKlWV'"|"['not_applicable']"
935425321242804224|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935405937606541313|"['not_applicable']"|"['not_applicable']"|"['agf', 'version', 'bokbok', 'runway', 'model']"|@starryrabu It's the agf version...bokbok runway model......|"['not_applicable']"
935407869930872832|"['meaning_in_life']"|"['social_relations']"|"['nice', 'meeting', 'three', 'btw', 'pictures']"|"'@AlasseTasartir @DemonicInnocenc It was very nice meeting you three! Btw, My pictures are up at https://t.co/tUYGlfXuGs'"|"['not_applicable']"
935357720756092928|"['not_applicable']"|"['health']"|"['cassandra', 'baby', 'team', 'see', 'red', 'cross', 'home', 'disabled']"|"'RT @SGRedCross: At 21, Cassandra is the baby of our team. See what she does at Red Cross Home for the Disabled -… '"|"['not_applicable']"
935316103579893760|"['not_applicable']"|"['health']"|"['switched', 'jap', 'lian', 'already']"|'@imdotkenny @ToxicConsort switched to jap lian already.... https://t.co/qqtIMv6Jir'|"['not_applicable']"
935314980823556096|"['not_applicable']"|"['politics']"|"['one', 'gives', 'shit', 'apology', 'steve', 'spineless', 'twat', 'trump', 'treats', 'en']"|'@W7VOA @Stonekettle No one gives a shit about your apology Steve you spineless twat. That’s how Trump treats the en… https://t.co/AfAgiS9Alx'|"['politics']"
935480938955292672|"['not_applicable']"|"['health']"|"['yet', 'coach', 'jacking', 'corner', 'got', 'knows', 'absolutely', 'tiling', 'swear']"|'And yet coach’s jacking off at the corner doing got knows what. Absolutely tiling I swear'|"['not_applicable']"
935335098345455617|"['not_applicable']"|"['social_relations']"|"['dearest', 'sf', 'may', 'cool', 'nyc', 'exciting', 'like', 'la', 'charming', 'full']"|"'Dearest SF, you may not be as cool as NYC or exciting like LA but you are charming and full of… https://t.co/13TCZudmCQ'"|"['not_applicable']"
935388677164826625|"['not_applicable']"|"['not_applicable']"|"['time', 'monday', 'night', 'raw', 'action']"|'Time for some Monday Night RAW action! #WWE #RAW'|"['not_applicable']"
935411071850041344|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935424996050051072|"['safety_security']"|"['health']"|"['know', 'woke', 'n', 'found', 'dog']"|'RT @PendleburyErik: Just know I woke up n found my dog doing this...... https://t.co/uQvCykI8p5|"['not_applicable']"
935445278546472961|"['not_applicable']"|"['not_applicable']"|"['special', 'collabration', 'stage', 'announcement', 'boa', 'wanna', 'one', 'collaboration', 'stage', 'mama', 'japan', 'nov']"|'RT @ahjaesshi: Special collabration stage announcement: BoA &amp; Wanna One will have a collaboration stage for MAMA Japan on 29th Nov… '|"['not_applicable']"
935421987190480901|"['not_applicable']"|"['not_applicable']"|"['miss', 'first', 'last', 'full', 'supermoon', 'year']"|"RT @NatGeo: Don't miss the first—and last—full supermoon of the year  https://t.co/dfOiCFWysZ"|"['not_applicable']"
935389806095241216|"['meaning_in_life']"|"['health']"|"['one', 'time', 'everyone', 'thought', 'child', 'trapped', 'inside', 'experimental', 'balloon', 'stopped']"|'RT @crushingbort: one time everyone thought there was a child trapped inside an experimental balloon and we all stopped what we were… '|"['safety_security']"
935347860425416704|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935353840500580352|"['meaning_in_life']"|"['health']"|"['mcdonald', 'today', 'couple', 'ahead', 'ordered', 'cashier', 'asked', 'together', 'seper']"|"'RT @Ebony_QT: “I was at McDonald’s today, and the couple ahead of me ordered and the cashier asked if they were together or seper… '"|"['not_applicable']"
935378861222531074|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935447277564395520|"['not_applicable']"|"['not_applicable']"|"['famous', 'easy', 'spent', 'nearly', 'hours', 'going', 'new', 'followers', 'trying', 'find', 'baddest', 'bi']"|RT @SahibCantSingh: Being famous isn't easy. I've spent nearly 4 hours going through all my new followers trying to find the baddest bi… |"['not_applicable']"
935401783777619969|"['not_applicable']"|"['not_applicable']"|"['u', 'guys', 'nth', 'else', 'post', 'news', 'nosy', 'marriage', 'affairs']"|@STcom c'mon don't u guys have nth else to post as news other than being nosy in other people's marriage affairs.|"['not_applicable']"
935478680742084608|"['not_applicable']"|"['not_applicable']"|"['half', 'year', 'exhibition', 'dejavu', 'alluré', 'homme', 'collaborotion', 'coming', 'soon']"|'RT @alluresw: ➖ HALF YEAR ➖  2018 1st exhibition DEJAVU &amp; ALLURÉ HOMME collaborotion   2018.1.13-14 Coming soon https://t.co/4oYnOjf8dE'|"['not_applicable']"
935314873856040960|"['not_applicable']"|"['not_applicable']"|"['long', 'last', 'today', 'official', 'release', 'date', 'squeeze', 'box', 'collection', 'almost', 'complet']"|"'RT @alyankovic: At long last, today is the official release date for my limited-edition Squeeze Box collection. It’s almost complet… '"|"['not_applicable']"
935400003266166784|"['not_applicable']"|"['not_applicable']"|"['need', 'fix', 'iphone', 'thing', 'stand', 'angry', 'know', 'e', 'except', 'afte']"|'RT @prattprattpratt: I️ need to fix this iPhone thing. I️ can’t stand I️t. I️ am so angry. I️ don’t know how to. I️ before e except afte… '|"['not_applicable']"
935342407633137664|"['health']"|"['health']"|"['delicious', 'chicken', 'rice', 'telok', 'blangah', 'say', 'never', 'jio', 'hor', 'cheap', 'cheap', 'good', 'good', 'edmond', 'chicken', 'rice']"|"'RT @justrantx: Delicious chicken rice at telok blangah. Don’t say i never jio hor! 😜 cheap cheap, good good 👌  EDMOND CHICKEN RICE… '"|"['not_applicable']"
935482346815471617|"['not_applicable']"|"['social_relations']"|"['overwhelmed', 'troubles', 'life', 'draws', 'near', 'death', 'shanawa', 'maymay', 'entrata']"|'RT @Emelyn722: I am overwhelmed with troubles     and my life draws near to death.  @mor1019 #MORPinoyBiga10  SHANAWA by Maymay Entrata'|"['not_applicable']"
935482189495525376|"['social_relations']"|"['social_relations']"|"['x', 'vogue', 'korea', 'x', 'unicef', 'korea', 'smtown', 'gala', 'provided', 'vogue', 'korea']"|RT @TVXQ: #SMTOWN x VOGUE KOREA X UNICEF KOREA 'SMTOWN GALA 2017  #TVXQ! This or That?  Provided by VOGUE KOREA    #동방신기… |"['not_applicable']"
935381462500524033|"['not_applicable']"|"['not_applicable']"|"['truly', 'believe', 'deserves', 'nominated', 'best', 'new', 'artist', 'grammy', 'nominations']"|"'RT @BenlovesBTS: I truly believe @BTS_twt deserves to be nominated as ""Best New Artist"" at the Grammy nominations😏   Not because I\'m… '"|"['not_applicable']"
935479589324779520|"['not_applicable']"|"['not_applicable']"|"['jin', 'going', 'make', 'someone', 'wear', 'full', 'pink', 'outfit', 'remembered', 'threw', 'away', 'pink', 'pants']"|'RT @vantaekim: jin: i was going to make someone wear a full pink outfit but i remembered i threw away my pink pants'|"['not_applicable']"
935470927390920705|"['social_relations']"|"['politics']"|"['teledirect', 'malaysia', 'celebrated', 'dedication', 'incredible', 'staff', 'victories', 'successes']"|'Teledirect Malaysia celebrated the dedication of all our incredible staff. The victories and successes we have had… https://t.co/ZB91ZgtPnj'|"['achievement']"
935481613705551873|"['not_applicable']"|"['not_applicable']"|"['friends', 'friend', 'toxic', 'britney', 'spears', 'even', 'good']"|'RT @brokeangeI: me: i have 9 friends  friend: toxic by britney spears isn’t even that good  me: https://t.co/N2FDcmGbm6|"['not_applicable']"
935389500468891649|"['not_applicable']"|"['not_applicable']"|"['chanday', 'party', 'chanyeol', 'preference', 'bingo', 'game', 'piano', 'vs', 'guitar', 'rock', 'vs', 'hiphop', 'pizza', 'vs', 'chicken']"|"'RT @qtpiebyunbaek: 2017 CHANDAY PARTY- CHANYEOL &amp; EXO-L PREFERENCE BINGO GAME  ""Piano vs Guitar"", ""Rock vs Hiphop"", ""Pizza vs Chicken""… '"|"['not_applicable']"
935433620830875648|"['not_applicable']"|"['not_applicable']"|"['absolutely', 'disgusting', 'futsal', 'legend', 'falcao']"|'RT @Football__Tweet: That is absolutely disgusting from futsal legend Falcao. 🔥 https://t.co/pixrVxdFUd'|"['not_applicable']"
935436603928887297|"['not_applicable']"|"['skip']"|"['picked', 'better', 'model', 'thank', 'congratulations', 'maymay', 'th']"|"'RT @patternedprints: You could not have picked a better model, @broadwaygems ! Thank you and congratulations too for having Maymay as th… '"|"['not_applicable']"
935377742656188416|"['not_applicable']"|"['health']"|"['reaction', 'maknae', 'yg', 'team', 'said', 'years', 'old']"|"RT @wannaonenoone: THEIR REACTION WHEN MAKNAE FROM YG TEAM SAID HE'S 13 YEARS OLD #StrayKids #YGvsJYP https://t.co/XadzapOIaW"|"['not_applicable']"
935334682958241792|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935407942743949312|"['not_applicable']"|"['not_applicable']"|"['want', 'chance', 'press', 'code', 'blue', 'button', 'ward', 'rareeeeeeeeeeeeeee', 'rare', 'ok']"|'i want the chance to press code blue button but in my ward it rareeeeeeeeeeeeeee so rare ok'|"['not_applicable']"
935376004830208000|"['not_applicable']"|"['politics']"|"['omg', 'kibum', 'liked', 'post', 'jinki', 'coming', 'backㅠㅠㅠ']"|'RT @xueqi3107: OMG KIBUM LIKED THIS POST ABOUT JINKI COMING BACKㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ #진기야_사랑해 #5HINee https://t.co/v1AkwMrcyu'|"['not_applicable']"
935417479383437313|"['not_applicable']"|"['health']"|"['jongdae', 'helped', 'chanyeol', 'lyrics', 'writing', 'song', '어때']"|RT @qtpiebyunbaek: Jongdae helped Chanyeol with the lyrics writing for Chanyeol's self-composed song 'How Is It' (어때) https://t.co/wK5PH6gQ…|"['not_applicable']"
935334019876585472|"['not_applicable']"|"['not_applicable']"|"['wow', 'currently', 'one', 'biggest', 'radio', 'group', 'dead', 'listen']"|"'Wow, currently here in #Singapore one of the biggest radio group, #SPH is dead!! Can’t listen to @Kiss92fm nor… https://t.co/P86r8T1NyF'"|"['not_applicable']"
935402600928858112|"['health']"|"['health']"|"['puppy', 'finally', 'goes', 'sleep']"|'@mikiumbrella Puppy FINALLY goes to sleep https://t.co/NKywmP982a https://t.co/Dw7aGPHZlf'|"['not_applicable']"
935407582742745088|"['not_applicable']"|"['social_relations']"|"['use', 'intelligent', 'messaging', 'uib', 'lets', 'guests', 'control', 'th']"|'RT @unifiedinbox: Ⓠ HOW does #hospitality use @UnificationEng intelligent #IoT messaging?  Ⓐ UIB lets #hotel guests control all of th… '|"['not_applicable']"
935446768707280896|"['health']"|"['health']"|"['tried', 'funnybone', 'fb', 'roasters', 'bff', 'bacon', 'roast', 'beef', 'meal', 'plus', 'bacon', 'platter', 'sharing', 'concept']"|'Tried the Funnybone FB Roasters BFF Bacon and Roast Beef Meal plus the Bacon Platter! The sharing concept of the... https://t.co/QQpaTfOueJ'|"['not_applicable']"
935462921408311296|"['not_applicable']"|"['politics']"|"['blue', 'collars', 'white', 'collars', 'next', 'new', 'collars']"|'RT @sergeshine: Blue collars ? white collars ? next are New collars ... https://t.co/CGI0sVHUPq'|"['not_applicable']"
935362315343372288|"['not_applicable']"|"['not_applicable']"|"['absolutely', 'disgusting', 'futsal', 'legend', 'falcao']"|'RT @GeniusFootball: That is absolutely disgusting from futsal legend Falcao. 🔥 https://t.co/WkkNhJgZeN'|"['not_applicable']"
935427207505129472|"['not_applicable']"|"['health']"|"['let', 'haters', 'bring', 'let', 'haters', 'become', 'motivators']"|RT @Positivevibe101: Don't let haters bring you down. Let your haters become your motivators.|"['meaning_in_life']"
935467651173773314|"['not_applicable']"|"['achievement']"|"['press', 'coats', 'max', 'mara', 'seoul']"|"'RT @AllForNaeun: (PRESS) 171128 #APINK #NAEUN (@Apinksne) @ Coats, Max Mara Seoul 2017 *2 https://t.co/A0EdvpO1S7"|"['not_applicable']"
935328202188193793|"['meaning_in_life']"|"['health']"|"['prince', 'harry', 'proposed', 'markle', 'roast', 'chicken']"|'RT @ChannelNewsAsia: Prince Harry proposed to Markle over roast chicken https://t.co/pAX5kTx3T2 https://t.co/PDtN2t5s1w'|"['not_applicable']"
935399270387027968|"['not_applicable']"|"['not_applicable']"|"['chanday', 'party', 'chanyeol', 'preference', 'bingo', 'game', 'piano', 'vs', 'guitar', 'rock', 'vs', 'hiphop', 'pizza', 'vs', 'chicken']"|"'RT @qtpiebyunbaek: 2017 CHANDAY PARTY- CHANYEOL &amp; EXO-L PREFERENCE BINGO GAME  ""Piano vs Guitar"", ""Rock vs Hiphop"", ""Pizza vs Chicken""… '"|"['not_applicable']"
935402853690105856|"['not_applicable']"|"['health']"|"['really', 'need', 'happy', 'moments', 'back']"|'RT @Devvinnnnn: i really need all those happy moments back.'|"['meaning_in_life']"
935335167853338624|"['not_applicable']"|"['health']"|"['want', 'bring', 'back', 'beautiful', 'melody', 'jungkook', 'jimins', 'talk', 'anymore', 'pt', 'onto']"|RT @jeon970: i just want to bring back the beautiful melody of jungkook and jimins we don't talk anymore pt. 2 onto everyone's t… |"['not_applicable']"
935325321775136770|"['economics']"|"['health']"|"['gloat', 'hv', 'financial', 'markets', 'long', 'enuff', 'karma', 'real', 'financial', 'world']"|'@RaoulGMI Those who gloat hv not been in the financial markets long enuff....karma is very real in the financial world...'|"['economics']"
935355524421316610|"['not_applicable']"|"['not_applicable']"|"['thought', 'kim', 'kardashian', 'first']"|'RT @CHILLmeister_: Thought this was Kim Kardashian at first https://t.co/TllZxTMLSk'|"['not_applicable']"
